customer_id,customer_name,gender,age,city,state,signup_date,loyalty_tier,customer_status,annual_spend
122801,Shruti Nair,Female,27,Pune,Maharashtra,13-12-2019,regular,Inactive,1362.03
122802,Aditya Biswas,Male,34,Ahmedabad,Gujarat,03-10-2019,Regular,Active,41810.61
122803,Varsha Tiwari,Female,60,Visakhapatnam,Andhra Pradesh,21-10-2022,Gold,Active,76291.74
122804,Kavya Jain,Male,30,Ahmedabad,Gujarat,28-02-2020,Gold,Inactive,92281.15
122805,Akash Sen,F,69,Indore,Madhya Pradesh,27-03-2024,Regular,Active,148882.74
122806,Geeta More,Male,58,Chennai,Tamil Nadu,03-05-2020,regular,Active,58416.08
122807,Rakesh More,Female,50,Noida,,05-02-2021,Gold,Active,79476.76
122808,Smita Reddy,Female,45,gurugram,Haryana,20-03-2019,Silver,Active,13355.56
122809,Padma Hegde,Female,54,Visakhapatnam,Andhra Pradesh,09-04-2020,Regular,Active,111102.77
122810,Priya Bisht,Other,37,Bangalore,Karnataka,05-03-2019,Silver,Invalid,17718.43
122811,Sujata Rao,FEMALE,69,Delhi,Delhi,14-11-2023,Gold,Active,141106.18
122812,Ganesh Chakraborty,Female,56,GURUGRAM,Haryana,12-09-2020,Regular,Active,36703.27
122813,Ritu Pawar,Male,65,Ahmedabad,Gujarat,16-07-2022,Silver,Active,95570.38
122814,Kavya Shah,Male,18,Thiruvananthapuram,Kerala,05-06-2019,Regular,Active,51455.61
122815,Ashok Sarkar,Female,53,Pune,Maharashtra,23-12-2020,Regular,active,92163.72
122816,Veena Agarwal,Male,20,Pune,Maharashtra,13-10-2020,Silver,Active,75361.23
122817,Amit Pawar,Female,45,Ahmedabad,Gujarat,26-08-2019,Silver,Active,15962.46
122818,Kiran Gupta,Female,62,Kolkata,West Bengal,04-11-2019,Regular,Active,55483.97
122819,Nandini More,Male,18,Indore,Madhya Pradesh,23-09-2020,Regular,Blocked,68811.73
122820,Abhishek Sarkar,male,72,Chennai,Tamil Nadu,12-08-2019,Platinum,Inactive,44695.75
122821,Kavya Shukla,Male,75,Gurugram,Haryana,17-10-2021,Regular,Active,127329.2
122822,Arjun Kulkarni,Male,47,VISAKHAPATNAM,Andhra Pradesh,24-02-2025,Silver,Active,23769.88
122823,Poonam More,Female,43,Thiruvananthapuram,Kerala,18-09-2024,Regular,Active,15031
122824,Jyothi Patel,Female,68,Noida,Uttar Pradesh,23-11-2022,Silver,INACTIVE,189780.34
122825,Ananya Shetty,FEMALE,20,Visakhapatnam,Andhra Pradesh,11-03-2025,Regular,Active,144261.87
122826,Neha Reddy,Female,18,Jaipur,Rajasthan,29-04-2020,Regular,Active,38055.6
122827,Tarun Mandal,Female,72,Bangalore,Karnataka,27-08-2019,Gold,Active,44325.19
122828,Padma Pawar,Male,43,Visakhapatnam,Andhra Pradesh,10-01-2023,Regular,Active,104030.97
122829,Nalini Nair,F,61,Mumbai,Maharashtra,06-07-2019,Platinum,Active,97710.79
122830,Hemant Shetty,Male,64,Ahmedabad,Gujarat,20-04-2023,Silver,Active,187628.52
122831,Jyothi Pandey,Male,19,Ahmedabad,Gujarat,26-02-2023,Regular,Active,58141.04
122832,Vishal Hegde,Male,30,Jaipur,Rajasthan,05-12-2024,regular,INACTIVE,172939.74
122833,Manasi Rawat,Female,26,Lucknow,Uttar Pradesh,13-02-2019,Platinum,Active,166246.79
122834,Rekha Iyer,Male,48,Pune,Maharashtra,26-01-2020,Regular,Active,163032.95
122835,Vijay Chaudhary,Male,75,Gurugram,Haryana,20-04-2022,Regular,Blocked,138145.08
122836,Nandini Tiwari,Female,61,Chennai,Tamil Nadu,22-12-2024,Regular,Active,189693.78
122837,Neha Pillai,male,73,Pune,Maharashtra,20-09-2022,Gold,Invalid,78185.53
122838,Sona Rao,Female,39,Hyderabad,Telangana,09-06-2020,Regular,Active,49893.24
122839,Sapna Dubey,Female,75,Ahmedabad,Gujarat,23-08-2019,Gold,Active,16806.43
122840,Padma Thorat,Male,37,Delhi,Delhi,10-03-2019,Regular,Active,119073.23
122841,Tarun Biswas,Female,70,Noida,Uttar Pradesh,26-10-2022,Silver,active,71885.5
122842,Veena Dubey,Male,71,Kolkata,West Bengal,09-04-2021,Silver,Active,18947.1
122843,Rajesh Patil,Male,29,Indore,Madhya Pradesh,29-11-2020,Regular,Active,101072.48
122844,Nikhil Bose,Male,24,Jaipur,Rajasthan,31-12-2022,Regular,Active,44435.37
122845,Ajay Jain,Male,21,Hyderabad,Telangana,08-12-2022,Regular,Active,64747.48
122846,Vishal Chauhan,Female,74,Hyderabad,Telangana,16-11-2020,Regular,Blocked,39864.32
122847,Veena Chettiar,Female,20,Noida,Uttar Pradesh,11-12-2021,Regular,Active,181017.02
122848,Shweta Shah,Male,66,Kolkata,West Bengal,25-01-2021,Platinum,Inactive,44816.23
122849,Rekha Chatterjee,FEMALE,32,Mumbai,Maharashtra,20-06-2022,Regular,Active,50997.88
122850,Naveen Bose,Female,43,Noida,Uttar Pradesh,17-07-2023,Silver,Active,128310.8
122851,Sunil Mukherjee,Male,66,Mumbai,Maharashtra,31-12-2024,Silver,Active,150705.5
122852,Vishal Reddy,Female,27,Mumbai,Maharashtra,07-07-2022,Regular,Active,53974.92
122853,Rahul Iyer,Female,18,Hyderabad,Telangana,08-03-2024,Silver,Active,60788.57
122854,Geeta Desai,Female,58,Chennai,Tamil Nadu,14-11-2026,Regular,Active,17689.1
122855,Sachin Agarwal,Male,61,Indore,Madhya Pradesh,13-03-2024,Gold,Inactive,191105.34
122856,Rekha Naidu,FEMALE,28,Hyderabad,Telangana,09-05-2022,Regular,Active,146275.09
122857,Usha Varma,Female,68,Thiruvananthapuram,Kerala,03-06-2019,Silver,Active,6062.28
122858,Tarun Dutta,Male,43,Mumbai,Maharashtra,02-03-2021,Silver,Active,79565.78
122859,Rekha Pillai,Male,67,Hyderabad,Telangana,05-06-2021,Platinum,Inactive,141893.23
122860,Preeti Agarwal,Male,30,Indore,Madhya Pradesh,25-07-2021,Regular,Active,179353.7
122861,Sanjay Singh,Female,53,Gurugram,Haryana,17-02-2024,Regular,Active,46585.28
122862,Sridhar Sawant,Male,47,Hyderabad,Telangana,08-04-2021,Regular,Blocked,46270.71
122863,Sneha Shetty,Male,59,Pune,Maharashtra,12-08-2024,Platinum,Active,196713.91
122864,Sachin Chatterjee,Male,20,Kolkata,West Bengal,25-06-2024,Regular,Inactive,3323.13
122865,Kaushik Shinde,Female,56,Jaipur,Rajasthan,01-10-2019,Silver,Active,68285.47
122866,Vishal Chettiar,Other,38,Visakhapatnam,Andhra Pradesh,23-06-2021,Silver,Active,138518.05
122867,Suresh Nath,Female,64,Bangalore,Karnataka,18-07-2020,Regular,Active,142350.19
122868,Sujata Ghosh,Male,64,Noida,Uttar Pradesh,08-12-2023,Gold,Inactive,89721.21
122869,Pranav Patel,FEMALE,56,Chennai,Tamil Nadu,24-08-2024,Regular,Active,66875.51
122870,Arjun Paul,Male,28,Mumbai,Maharashtra,24-06-2021,Silver,Inactive,131520.8
122871,Sunita Gaikwad,Male,35,Visakhapatnam,Andhra Pradesh,27-05-2023,Regular,Active,95376.21
122872,Nisha Gupta,Male,53,Gurugram,Haryana,30-06-2023,Regular,Active,71856.4
122873,Preeti Ghosh,Male,66,Bangalore,Karnataka,22-07-2020,Regular,Blocked,61080.54
122874,Harish Ghosh,Male,69,Delhi,Delhi,09-11-2020,Silver,Active,12197.77
122875,Swati Bose,Male,18,Noida,Uttar Pradesh,22-02-2024,Silver,Active,45450.73
122876,Arjun Dubey,Male,71,Ahmedabad,Gujarat,20-09-2023,Regular,Active,124496.52
122877,Pooja Varma,Other,49,Bangalore,Karnataka,15-04-2024,Regular,Invalid,120018.48
122878,Sona Mishra,Other,51,Noida,Uttar Pradesh,31-07-2024,Silver,active,163024.83
122879,Veena Negi,Male,58,Bangalore,Karnataka,23-08-2024,Regular,Active,162794.16
122880,Mohan Chauhan,Female,45,Jaipur,Rajasthan,20-08-2019,Regular,Active,90235.5
122881,Sunita Chakraborty,M,34,Jaipur,Rajasthan,08-08-2023,Regular,Active,118571.12
122882,Shilpa Hegde,Female,74,Chennai,Tamil Nadu,13-06-2019,Regular,Inactive,168088.31
122883,Harish Patil,Male,69,Jaipur,,22-03-2024,Gold,Blocked,61845.21
122884,Amit Pillai,Female,42,Ahmedabad,,14-12-2022,Regular,Active,86825.91
122885,Preeti Shinde,Male,52,Visakhapatnam,Andhra Pradesh,20-01-2020,Regular,Active,178400.26
122886,Aditya Das,male,39,Kolkata,West Bengal,21-02-2023,Regular,Inactive,105860.95
122887,Neha Thorat,FEMALE,58,Visakhapatnam,Andhra Pradesh,28-03-2019,Regular,Active,182508.73
122888,Nisha Sawant,Male,56,Chennai,Tamil Nadu,01-08-2020,Gold,Active,133332.81
122889,Kavya Srivastava,Female,34,Bangalore,Karnataka,16-03-2020,Silver,active,86449.73
122890,Rahul Nath,Male,28,Jaipur,Rajasthan,18-11-2021,Platinum,Active,32394.59
122891,Prakash Chauhan,Female,66,Kolkata,West Bengal,25-11-2021,Gold,Active,141190.71
122892,Geeta Jadhav,Male,59,Pune,Maharashtra,30-05-2020,Gold,Active,150768.99
122893,Neha Varma,Male,73,jaipur,Rajasthan,26-10-2019,Regular,Active,186167.08
122894,Amit Shetty,male,34,Ahmedabad,Gujarat,11-05-2020,Regular,Active,38643.33
122895,Kavya Jadhav,FEMALE,44,Visakhapatnam,Andhra Pradesh,15-06-2023,Regular,Active,196308.66
122896,Sunil Chakraborty,Other,46,Kolkata,West Bengal,10-02-2022,Silver,Active,7241608.92
122897,Aditya Ghosh,Female,24,Lucknow,Uttar Pradesh,16-05-2023,Regular,Active,35559.48
122898,Hemant Shinde,Female,56,Ahmedabad,Gujarat,27-02-2020,Silver,Active,110957.58
122899,Pranav Chatterjee,Male,42,Mumbai,Maharashtra,14-09-2023,Regular,Active,113582.89
122900,Suresh Chauhan,F,21,Delhi,Delhi,14-12-2021,Regular,Active,62855.93
122901,Mohan Patil,Male,65,Pune,Maharashtra,23-04-2023,Regular,Active,115172.2
122902,Meera Bhatt,Female,50,Chennai,Tamil Nadu,13-06-2023,Silver,Active,27163.68
122903,Ajay Bose,F,30,Chennai,Tamil Nadu,08-06-2019,Regular,Active,98638.16
122904,Sujata Shetty,Male,36,Mumbai,Maharashtra,03-04-2019,Regular,Blocked,31265.76
122905,Ravi Rawat,male,51,Bangalore,Karnataka,15-12-2024,Gold,Active,141963.05
122906,Shyam Mandal,Female,70,Gurugram,Haryana,23-02-2024,Platinum,Active,102052.06
122907,Jyothi Shukla,FEMALE,26,Visakhapatnam,Andhra Pradesh,08-01-2022,Gold,Inactive,
122908,Mohan Rao,Male,60,Chennai,Tamil Nadu,25-05-2021,Silver,Active,75912.52
122909,Satish Chatterjee,Male,53,Kolkata,West Bengal,25-11-2021,Silver,Inactive,38841.64
122910,Rupali Negi,Male,27,Jaipur,Rajasthan,29-05-2021,Regular,Active,4069.23
122911,Yash Sen,male,72,Pune,Maharashtra,02-10-2024,Regular,Active,127484.08
122912,Girish Jadhav,M,58,Mumbai,Maharashtra,08-04-2024,Regular,Active,79011.88
122913,Hema Rawat,Male,29,Indore,Madhya Pradesh,19-02-2021,Silver,Active,7615997.26
122914,Aditya Roy,Female,31,Kolkata,West Bengal,29-07-2023,Regular,Active,183450.81
122915,Komal Dutta,Male,105,Visakhapatnam,Andhra Pradesh,23-08-2024,Regular,Active,125552.33
122916,Jyothi Negi,FEMALE,72,Bangalore,Karnataka,11-12-2020,Regular,Active,27603.91
122917,Dinesh Srivastava,F,65,Bangalore,Karnataka,10-05-2023,Regular,Blocked,65594.89
122918,Rahul Biswas,male,38,Ahmedabad,Gujarat,02-12-2020,Gold,Inactive,61997.89
122919,Usha Desai,Other,71,Pune,Maharashtra,30-07-2020,regular,Inactive,136041.25
122920,Shyam Singh,Male,51,Ahmedabad,Gujarat,25-08-2020,Regular,Active,102082.7
122921,Girish Chaudhary,Male,46,Gurugram,Haryana,07-05-2023,regular,Active,106289.18
122922,Satish Kumar,Female,75,Thiruvananthapuram,Kerala,21-04-2019,GOLD,Active,
122923,Pooja Roy,Male,36,Delhi,Delhi,09-04-2019,Platinum,Active,15519.38
122924,Swati Iyer,Male,63,Gurugram,Haryana,21-03-2021,Regular,Active,4359764.8
122925,Ajay Kumar,Male,30,Jaipur,Rajasthan,25-07-2022,Regular,Active,176121.98
122926,Hema Bansal,Female,39,Gurugram,Haryana,06-06-2023,Platinum,Active,132096.84
122927,Sapna Singh,Male,25,Bangalore,Karnataka,16-05-2024,Silver,Active,21357.04
122928,Lata Kulkarni,Female,75,Lucknow,Uttar Pradesh,04-06-2021,Silver,Active,199436.65
122929,Akash Singh,Female,41,Lucknow,Uttar Pradesh,27-11-2023,Regular,Active,52792.91
122930,Swati Nair,F,65,Visakhapatnam,Andhra Pradesh,10-01-2022,Regular,Active,94926.95
122931,Tarun Chatterjee,Male,43,mumbai,Maharashtra,18-03-2021,Silver,Blocked,129227.91
122932,Vijay Shah,Male,105,Kolkata,West Bengal,28-08-2022,Regular,Active,42917.24
122933,Vivek Kamath,Male,60,Gurugram,Haryana,09-10-2019,,Active,17350.63
122934,Neetha Kamath,Male,25,Ahmedabad,Gujarat,18-11-2020,Silver,Active,11407.63
122935,Sapna Nair,F,21,Gurugram,Haryana,12-07-2019,Regular,Active,38456.37
122936,Pranav Dubey,Female,46,Delhi,Delhi,26-07-2022,Regular,Active,162345.62
122937,Ritu Bisht,Female,56,Ahmedabad,Gujarat,23-01-2019,Regular,Active,14245.4
122938,Sujata Bisht,Male,52,Jaipur,Rajasthan,14-04-2022,Platinum,Active,91726.39
122939,Jyothi Rawat,M,29,Bangalore,Karnataka,12-09-2022,Silver,Active,120999.48
122940,Jyothi Pillai,Male,62,Chennai,Tamil Nadu,24-07-2020,Regular,Active,153606.37
122941,Preeti Dutta,Male,34,Lucknow,Uttar Pradesh,13-01-2022,Regular,Active,37624.63
122942,Naveen Varma,male,51,Noida,Uttar Pradesh,05-05-2022,Silver,Invalid,63847.64
122943,Bhavna Chaudhary,F,55,Ahmedabad,Gujarat,30-05-2022,Regular,Active,31744.3
122944,Ananya Nath,Male,45,Ahmedabad,Gujarat,26-04-2020,Regular,Active,2553.18
122945,Prasad Reddy,M,74,Indore,Madhya Pradesh,07-04-2022,Regular,Active,165442.08
122946,Vishal Nair,Male,24,Gurugram,Haryana,14-03-2019,regular,Active,187000.31
122947,Sona Tiwari,Female,18,Chennai,Tamil Nadu,10-10-2022,Regular,Active,128154.48
122948,Padma Ghosh,FEMALE,74,Visakhapatnam,Andhra Pradesh,22-07-2023,Platinum,Active,17995.73
122949,Bharti Joshi,Female,69,Lucknow,Uttar Pradesh,07-11-2024,Silver,Active,22744.41
122950,Priyanka Dutta,Male,49,Thiruvananthapuram,Kerala,23-05-2024,Regular,Active,157257.19
122951,Madhuri Bhatt,Male,72,Lucknow,Uttar Pradesh,13-10-2020,Gold,Active,29294.9
122952,Lata Iyer,Female,19,Lucknow,Uttar Pradesh,19-03-2024,Silver,Blocked,8400.69
122953,Nikhil Singh,Male,0,Ahmedabad,,03-09-2019,Regular,Active,146304.52
122954,Geeta Dubey,Male,25,Noida,Uttar Pradesh,12-07-2023,Gold,Active,76193.61
122955,Ganesh Iyer,Male,35,Delhi,Delhi,22-11-2023,,Active,74459.55
122956,Gaurav Rawat,Female,44,Jaipur,Rajasthan,02-07-2019,Silver,Active,130941.98
122957,Tanvi Patel,male,46,Mumbai,Maharashtra,06-01-2021,Regular,Active,3311.91
122958,Anjali Srivastava,F,68,Ahmedabad,Gujarat,07-10-2024,Regular,Active,69272.9
122959,Kaushik Srivastava,Female,51,Visakhapatnam,Andhra Pradesh,12-08-2019,Gold,Blocked,46685.38
122960,Suresh Rao,Male,62,Ahmedabad,Gujarat,06-12-2024,Regular,Active,82994.45
122961,Harish Bansal,Male,70,Mumbai,Maharashtra,22-01-2019,Regular,Active,170978.94
122962,Shilpa Negi,Male,73,Kolkata,West Bengal,30-08-2021,Silver,Inactive,60781.49
122963,Preeti Gaikwad,Female,52,Lucknow,Uttar Pradesh,08-10-2024,Regular,Active,111964.67
122964,Komal Chatterjee,Female,23,Pune,Maharashtra,02-05-2021,Gold,Active,136280.34
122965,Gaurav Thorat,Female,44,Chennai,Tamil Nadu,15-01-2022,Regular,Active,83495.1
122966,Geeta Gaikwad,Male,18,Hyderabad,Telangana,26-08-2022,regular,Inactive,142556.45
122967,Manasi Sawant,Male,50,Ahmedabad,Gujarat,31-08-2023,Silver,Active,14298.06
122968,Rahul Paul,Female,56,mumbai,Maharashtra,17-12-2020,Regular,Active,109107.95
122969,Sunil Yadav,Female,24,Delhi,Delhi,03-02-2025,Regular,Active,59564.21
122970,Ramesh Chettiar,Female,47,Visakhapatnam,Andhra Pradesh,03-08-2023,Platinum,Inactive,71836.92
122971,Aditya Nair,M,72,Lucknow,Uttar Pradesh,05-10-2022,Regular,Active,15628.1
122972,Shweta Shetty,Female,75,Delhi,Delhi,23-02-2022,Silver,Active,68836.16
122973,Harish Dutta,Female,53,Visakhapatnam,Andhra Pradesh,24-04-2023,Silver,Active,45395.61
122974,Anjali Naik,Male,200,Jaipur,Rajasthan,27-06-2019,Silver,Active,107633.05
122975,Rupali Jadhav,Male,35,Pune,Maharashtra,23-01-2024,regular,Active,137597.91
122976,Nandini Dubey,F,46,ahmedabad,Gujarat,17-02-2020,Regular,Inactive,161846.36
122977,Archana Roy,Female,38,Ahmedabad,Gujarat,20-09-2019,Regular,Active,5331.87
122978,Jyothi Patil,F,46,Thiruvananthapuram,Kerala,18-12-2019,Gold,Active,107768.47
122979,Ajay Sarkar,Female,32,Kolkata,West Bengal,05-02-2019,,Active,167570.16
122980,Prasad Deshpande,Female,19,Hyderabad,Telangana,13-05-2023,Gold,Active,185473.68
122981,Bhavna Kulkarni,FEMALE,71,Indore,Madhya Pradesh,16-08-2023,Gold,Active,73491.05
122982,Kaushik Rawat,F,57,Noida,Uttar Pradesh,30-05-2020,Regular,Inactive,48589.05
122983,Sachin Chakraborty,Female,26,Hyderabad,Telangana,27-02-2019,,Active,84147.14
122984,Komal Iyer,Male,49,Mumbai,Maharashtra,16-08-2021,Regular,Active,159112.18
122985,Lata Mehta,F,44,Delhi,Delhi,25-07-2024,Silver,Active,3175796.18
122986,Naveen Nath,Male,26,Indore,Madhya Pradesh,27-06-2022,Silver,Active,69305.97
122987,Tarun Joshi,Other,52,Bangalore,Karnataka,27-02-2023,Gold,Active,129011.69
122988,Rohan Kumar,Male,70,Ahmedabad,Gujarat,15-07-2024,Silver,Active,17759.11
122989,Vishal Mukherjee,Male,23,Thiruvananthapuram,Kerala,27-04-2023,Gold,Active,157052.74
122990,Kaushik Bansal,Male,33,Lucknow,Uttar Pradesh,17-01-2021,Gold,Active,50537.65
122991,Rahul Hegde,Male,33,Thiruvananthapuram,Kerala,11-06-2024,Regular,Active,114916.35
122992,Arun Chakraborty,Female,62,Bangalore,Karnataka,19-10-2022,Regular,Active,10338.22
122993,Vijay Pillai,male,41,Thiruvananthapuram,Kerala,22-08-2021,,Active,50751.64
122994,Hema Shetty,Female,35,Thiruvananthapuram,Kerala,26-02-2026,Platinum,Active,168139.83
122995,Rakesh Jain,Male,66,Ahmedabad,Gujarat,16-09-2021,Regular,Active,199902.33
122996,Shilpa Chakraborty,Female,25,Visakhapatnam,Andhra Pradesh,31-08-2022,Regular,Inactive,91269.64
122997,Nisha Varma,male,18,Thiruvananthapuram,Kerala,07-11-2021,Gold,Active,148198.54
122998,Gaurav Iyer,Male,42,Bangalore,Karnataka,05-07-2020,Silver,Active,79256.04
122999,Kartik Pillai,Male,19,Hyderabad,Telangana,23-04-2021,Regular,Active,158756.21
123000,Sridhar Jadhav,Female,61,Delhi,Delhi,30-03-2025,Regular,Active,3844.16
123001,Ritu Kamath,F,40,Noida,Uttar Pradesh,01-02-2019,regular,Active,47153.21
123002,Ravi Bansal,Female,51,Delhi,Delhi,18-09-2022,Silver,Inactive,92033.55
123003,Arun Jadhav,Male,20,Visakhapatnam,Andhra Pradesh,15-02-2025,Gold,Active,67871.72
123004,Swati Negi,Male,59,Hyderabad,Telangana,22-12-2020,Gold,Active,6070.66
123005,Amit Mishra,F,23,Hyderabad,Telangana,07-09-2020,,Active,96661.64
123006,Pallavi Desai,Other,68,Visakhapatnam,Andhra Pradesh,06-01-2024,Silver,Active,91048.85
123007,Ananya Sawant,Male,57,Mumbai,Maharashtra,15-07-2023,Silver,Active,96932.94
123008,Sunil Shukla,Female,39,Gurugram,Haryana,13-12-2024,Gold,Active,65066.05
123009,Usha Bose,Male,47,Pune,Maharashtra,14-02-2023,Gold,Inactive,23123.47
123010,Nisha Desai,Male,22,Indore,Madhya Pradesh,10-11-2021,Silver,Active,198479.46
123011,Tarun Patel,Male,57,Bangalore,Karnataka,18-05-2024,Gold,Active,19995.74
123012,Rahul Pandey,Female,29,Hyderabad,Telangana,28-12-2023,Platinum,Active,111573.52
123013,Sudha Pillai,Male,31,Pune,Maharashtra,10-03-2019,Platinum,Active,54645.53
123014,Kartik Naidu,Female,48,Bangalore,Karnataka,16-09-2023,Regular,Active,76345.3
123015,Mohan Chatterjee,Male,50,Thiruvananthapuram,Kerala,05-09-2022,Regular,Active,54814.52
123016,Krishnan Srivastava,male,33,Kolkata,West Bengal,12-05-2020,Silver,Inactive,152762.39
123017,Komal Chatterjee,Female,31,Noida,Uttar Pradesh,15-01-2020,Silver,Inactive,42571.81
123018,Ananya Gupta,Female,74,Hyderabad,Telangana,11-05-2022,Regular,Active,103645.99
123019,Hema Shetty,Male,25,AHMEDABAD,Gujarat,17-08-2023,Regular,Active,3257.77
123020,Aditya Chettiar,Female,21,Hyderabad,Telangana,23-08-2024,Gold,Blocked,122799.36
123021,Ravi Das,Male,67,Chennai,Tamil Nadu,29-04-2019,Gold,Active,160595.23
123022,Vivek Roy,Male,40,Hyderabad,Telangana,07-01-2025,Regular,Active,152204.99
123023,Sunil Bansal,M,67,Jaipur,Rajasthan,03-01-2020,Regular,Active,86160.14
123024,Kiran Rawat,Male,64,Indore,Madhya Pradesh,10-09-2019,Regular,Blocked,74562.42
123025,Sapna Chatterjee,Male,39,Pune,Maharashtra,08-02-2022,Gold,Active,108426.2
123026,Lata Chakraborty,male,51,Gurugram,Haryana,01-08-2021,Gold,Active,195346.11
123027,Shilpa Gupta,Female,59,Bangalore,Karnataka,14-09-2024,GOLD,Active,
123028,Rakesh Thorat,Female,58,Lucknow,Uttar Pradesh,31-01-2022,Silver,Active,65658.34
123029,Veena Pandey,Female,66,Hyderabad,Telangana,16-08-2019,Silver,Active,57323.17
123030,Preeti More,F,31,Kolkata,West Bengal,09-04-2021,Gold,active,133314.31
123031,Priyanka Reddy,M,60,Pune,Maharashtra,08-02-2019,Regular,Active,162218.33
123032,Manoj Ghosh,F,24,hyderabad,Telangana,10-06-2021,Regular,Active,
123033,Komal Nath,Male,48,Visakhapatnam,Andhra Pradesh,28-11-2020,Regular,INACTIVE,78384.21
123034,Vikram Singh,Female,68,Kolkata,West Bengal,02-07-2024,Regular,Active,95124.03
123035,Meera Sawant,M,75,Thiruvananthapuram,Kerala,05-11-2022,Platinum,Active,31227.84
123036,Priyanka Chauhan,Male,22,Noida,Uttar Pradesh,24-12-2019,SILVER,Active,141733.84
123037,Sunita Pillai,Male,21,Visakhapatnam,Andhra Pradesh,11-02-2025,regular,Active,38927.18
123038,Ganesh Verma,FEMALE,63,Noida,Uttar Pradesh,04-12-2022,regular,Active,49692.21
123039,Smita Tiwari,Male,34,Jaipur,Rajasthan,02-07-2023,Gold,Active,143517.19
123040,Hema Chaudhary,Male,42,Jaipur,Rajasthan,08-02-2020,Silver,Invalid,23040.38
123041,Arun Thorat,Other,35,Visakhapatnam,Andhra Pradesh,04-05-2023,Silver,Active,70143.89
123042,Poonam Ghosh,Male,49,Jaipur,Rajasthan,05-03-2021,Regular,Active,44243.57
123043,Sanjay Paul,Male,46,Chennai,Tamil Nadu,24-01-2019,Platinum,Active,140516.01
123044,Rekha Rao,FEMALE,35,Indore,Madhya Pradesh,18-11-2021,Platinum,Active,155653.9
123045,Hemant Chakraborty,Other,39,Visakhapatnam,Andhra Pradesh,30-08-2024,Regular,Active,6911.72
123046,Madhuri Bhatt,Female,43,Noida,Uttar Pradesh,26-05-2020,Silver,Active,169277.42
123047,Smita Joshi,Male,49,Gurugram,Haryana,31-01-2021,Platinum,Blocked,91895.31
123048,Rakesh Pandey,Male,19,Thiruvananthapuram,Kerala,31-10-2021,Platinum,Inactive,160460.78
123049,Prakash Pillai,Female,31,Indore,Madhya Pradesh,23-05-2019,Platinum,Blocked,9221.7
123050,Akash Chatterjee,Female,49,Thiruvananthapuram,Kerala,12-04-2023,Regular,Active,135281.88
123051,Sridhar Roy,M,28,Pune,Maharashtra,31-05-2019,Regular,Active,166755.08
123052,Lata Yadav,Female,32,Thiruvananthapuram,Kerala,06-02-2022,Platinum,active,74768.16
123053,Ramesh Bose,Female,71,Bangalore,Karnataka,27-04-2022,Silver,Active,134606.51
123054,Sapna Verma,Female,61,Ahmedabad,Gujarat,02-04-2023,Silver,Active,82008.73
123055,Sona Sawant,Other,31,Hyderabad,Telangana,14-10-2024,Platinum,Active,11053.01
123056,Shweta Shah,FEMALE,26,Gurugram,Haryana,22-10-2019,Regular,Active,187877.65
123057,Pallavi Patil,Female,21,Gurugram,Haryana,14-12-2024,Regular,Active,128169.71
123058,Naveen Jadhav,Male,29,Mumbai,Maharashtra,02-03-2025,regular,Active,53700.76
123059,Satish Patil,Male,74,Noida,Uttar Pradesh,08-03-2020,Regular,Inactive,152782.7
123060,Ananya Naik,Female,23,Chennai,Tamil Nadu,12-04-2020,Regular,Active,11014.56
123061,Mohan Rawat,Male,33,Thiruvananthapuram,Kerala,23-03-2020,,Active,127696.94
123062,Dinesh Patil,Female,48,Mumbai,Maharashtra,09-03-2024,Silver,Blocked,175860.51
123063,Rakesh Roy,Male,42,Jaipur,Rajasthan,31-08-2022,Gold,Active,173351.79
123064,Hemant Joshi,male,42,Delhi,Delhi,12-12-2023,Regular,Active,149517.76
123065,Tanvi Kamath,Male,18,Lucknow,Uttar Pradesh,14-05-2022,Platinum,Active,19134.77
123066,Lakshmi Sawant,Female,24,Kolkata,West Bengal,01-11-2022,Regular,Active,170717.58
123067,Kartik Iyer,Female,72,Jaipur,Rajasthan,28-07-2021,Silver,Active,150569.68
123068,Ashok Agarwal,Female,51,Bangalore,Karnataka,17-03-2020,Regular,Blocked,72080.81
123069,Ananya Bhatt,Male,61,Gurugram,Haryana,13-03-2019,Regular,Active,9622.03
123070,  Priyanka More,Female,45,Chennai,Tamil Nadu,25-04-2021,Regular,Inactive,61357.82
123071,Venkat Bisht,Female,63,Hyderabad,Telangana,15-02-2022,Regular,Active,69696.15
123072,Neetha Dutta,Male,68,Bangalore,Karnataka,30-11-2024,Regular,Inactive,40710.01
123073,Rahul Sawant,Female,25,Visakhapatnam,Andhra Pradesh,18-08-2020,Regular,Active,195876.32
123074,Arun Sawant,Male,73,Lucknow,Uttar Pradesh,05-04-2023,Silver,Active,7373.78
123075,Ashok Sen,Male,44,Chennai,Tamil Nadu,20-09-2021,Regular,Active,
123076,Meera Jadhav,male,34,Visakhapatnam,Andhra Pradesh,24-09-2021,Silver,Active,134238.29
123077,Neha Kamath,Male,26,Gurugram,Haryana,31-10-2024,Regular,Active,125311.04
123078,Deepika Mandal,Male,58,Indore,Madhya Pradesh,18-12-2022,SILVER,Active,154983.7
123079,Shilpa Sen,M,62,Visakhapatnam,Andhra Pradesh,09-01-2025,Platinum,Active,181052.03
123080,Vishal Mehta,Female,65,Kolkata,West Bengal,29-09-2020,Regular,Active,21706.34
